  1.40000E+02  4.42766E-01  2.53592E-01  1.89174E-01  8.26131E-02  8.10810E-02  2.33738E-01  8.26133E-02  2.33738E-01  1.44029E-04
  1.41000E+02  5.38949E-01  3.08555E-01  2.30394E-01  1.00480E-01  9.89445E-02  2.84499E-01  1.00480E-01  2.84499E-01  1.44345E-04
  1.42000E+02  6.66742E-01  3.81581E-01  2.85161E-01  1.24223E-01  1.22685E-01  3.51936E-01  1.24223E-01  3.51936E-01  1.44663E-04
  1.43000E+02  8.37984E-01  4.79435E-01  3.58549E-01  1.56045E-01  1.54503E-01  4.42296E-01  1.56045E-01  4.42296E-01  1.44982E-04
  1.44000E+02  1.06663E+00  6.10091E-01  4.56539E-01  1.98539E-01  1.96994E-01  5.62941E-01  1.98539E-01  5.62941E-01  1.45301E-04
  1.45000E+02  1.36285E+00  7.79362E-01  5.83490E-01  2.53597E-01  2.52049E-01  7.19237E-01  2.53597E-01  7.19238E-01  1.45622E-04
  1.46000E+02  1.71489E+00  9.80528E-01  7.34362E-01  3.19032E-01  3.17481E-01  9.04981E-01  3.19032E-01  9.04982E-01  1.45944E-04
  1.47000E+02  2.05549E+00  1.17516E+00  8.80331E-01  3.82339E-01  3.80785E-01  1.08469E+00  3.82340E-01  1.08469E+00  1.46267E-04
  1.48000E+02  2.25004E+00  1.28633E+00  9.63709E-01  4.18492E-01  4.16935E-01  1.18735E+00  4.18493E-01  1.18735E+00  1.46591E-04
  1.49000E+02  2.18744E+00  1.25056E+00  9.36878E-01  4.06832E-01  4.05271E-01  1.15435E+00  4.06832E-01  1.15435E+00  1.46916E-04
  1.50000E+02  1.90648E+00  1.09001E+00  8.16466E-01  3.54571E-01  3.53007E-01  1.00614E+00  3.54572E-01  1.00614E+00  1.47242E-04
  1.51000E+02  1.54791E+00  8.85116E-01  6.62791E-01  2.87880E-01  2.86311E-01  8.16997E-01  2.87880E-01  8.16997E-01  1.47569E-04
  1.52000E+02  1.21839E+00  6.96824E-01  5.21570E-01  2.26590E-01  2.25018E-01  6.43181E-01  2.26591E-01  6.43181E-01  1.47898E-04
  1.53000E+02  9.54798E-01  5.46199E-01  4.08599E-01  1.77556E-01  1.75980E-01  5.04141E-01  1.77556E-01  5.04141E-01  1.48227E-04
  1.54000E+02  7.55267E-01  4.32182E-01  3.23084E-01  1.40433E-01  1.38853E-01  3.98900E-01  1.40433E-01  3.98901E-01  1.48557E-04
  1.55000E+02  6.06561E-01  3.47209E-01  2.59352E-01  1.12759E-01  1.11175E-01  3.20475E-01  1.12759E-01  3.20475E-01  1.48889E-04
  1.56000E+02  4.95408E-01  2.83694E-01  2.11713E-01  9.20660E-02  9.04787E-02  2.61861E-01  9.20662E-02  2.61861E-01  1.49222E-04
  1.57000E+02  4.11399E-01  2.35691E-01  1.75709E-01  7.64197E-02  7.48287E-02  2.17568E-01  7.64198E-02  2.17568E-01  1.49556E-04
  1.58000E+02  3.47003E-01  1.98894E-01  1.48109E-01  6.44190E-02  6.28244E-02  1.83624E-01  6.44191E-02  1.83624E-01  1.49891E-04
  1.59000E+02  2.96905E-01  1.70268E-01  1.26637E-01  5.50758E-02  5.34776E-02  1.57223E-01  5.50759E-02  1.57223E-01  1.50227E-04
  1.60000E+02  2.57367E-01  1.47676E-01  1.09691E-01  4.76953E-02  4.60934E-02  1.36394E-01  4.76954E-02  1.36394E-01  1.50564E-04
  1.61000E+02  2.25744E-01  1.29607E-01  9.61365E-02  4.17854E-02  4.01799E-02  1.19742E-01  4.17855E-02  1.19742E-01  1.50902E-04
  1.62000E+02  2.00140E-01  1.14978E-01  8.51619E-02  3.69937E-02  3.53845E-02  1.06267E-01  3.69938E-02  1.06267E-01  1.51242E-04
